OG0001402	FBtr0078170
OG0004600	FBtr0072094
OG0004601	FBtr0072087
OG0004602	FBtr0114586
OG0004603	FBtr0072091
OG0004604	FBtr0290120
OG0004605	FBtr0072245
OG0004606	FBtr0072122
OG0004607	FBtr0343271
OG0004608	FBtr0072123
OG0004609	FBtr0072242
OG0004610	FBtr0072124
OG0004611	FBtr0072241
OG0004612	FBtr0072239
OG0004613	FBtr0072238
OG0004614	FBtr0301162
OG0004615	FBtr0072237
OG0004616	FBtr0072236
OG0004617	FBtr0343273
OG0004618	FBtr0072234
OG0004619	FBtr0072235
OG0004620	FBtr0072127
OG0004621	FBtr0072232
OG0004623	FBtr0072128
OG0004624	FBtr0072226
OG0004625	FBtr0072129
OG0004626	FBtr0330600
OG0004627	FBtr0072225
OG0004628	FBtr0072224
OG0004629	FBtr0072131
OG0004630	FBtr0072223
OG0004631	FBtr0072132
OG0004632	FBtr0072221
OG0004633	FBtr0072133
OG0004634	FBtr0072220
OG0004635	FBtr0072134
OG0004636	FBtr0072219
OG0004637	FBtr0072211
OG0004638	FBtr0072210
OG0004639	FBtr0072141
OG0004640	FBtr0072143
OG0004641	FBtr0072209
OG0004642	FBtr0072208
OG0004643	FBtr0072147
OG0004644	FBtr0072207
OG0004645	FBtr0330254
OG0004646	FBtr0306797
OG0004647	FBtr0072150
OG0004648	FBtr0072151
OG0004649	FBtr0112406
OG0004650	FBtr0072152
OG0004651	FBtr0072154
OG0004652	FBtr0072156
OG0004653	FBtr0072204
OG0004654	FBtr0072157
OG0004655	FBtr0072202
OG0004656	FBtr0072160
OG0004657	FBtr0072197
OG0004658	FBtr0072161
OG0004659	FBtr0072195
OG0004660	FBtr0072162
OG0004661	FBtr0072163
OG0004662	FBtr0072194
OG0004663	FBtr0072165
OG0004664	FBtr0072192
OG0004665	FBtr0072166
OG0004666	FBtr0072190
OG0004667	FBtr0072168
OG0004668	FBtr0072188
OG0004669	FBtr0072169
OG0004670	FBtr0289967
OG0004671	FBtr0113117
OG0004672	FBtr0072174
OG0004673	FBtr0072177
OG0004674	FBtr0452181
OG0004675	FBtr0343336
OG0004676	FBtr0072288
OG0004677	FBtr0072246
OG0004678	FBtr0072247
OG0004679	FBtr0072287
OG0004680	FBtr0072250
OG0004681	FBtr0072285
OG0004682	FBtr0072251
OG0004683	FBtr0072252
OG0004684	FBtr0072281
OG0004685	FBtr0072253
OG0004686	FBtr0072280
OG0004687	FBtr0072255
OG0004688	FBtr0301273
OG0004689	FBtr0301271
OG0004690	FBtr0072256
OG0004691	FBtr0072257
OG0004692	FBtr0072277
OG0004693	FBtr0072258
OG0004694	FBtr0072261
OG0004695	FBtr0072262
OG0004696	FBtr0100169
OG0004697	FBtr0072275
OG0004698	FBtr0072263
OG0004699	FBtr0072274
OG0004700	FBtr0308245
OG0004701	FBtr0300366
OG0004702	FBtr0072268
OG0004703	FBtr0072272
OG0004704	FBtr0072271
OG0004705	FBtr0072289
OG0004706	FBtr0072368
OG0004707	FBtr0072364
OG0004708	FBtr0330237
OG0004709	FBtr0072362
OG0004710	FBtr0344430
OG0004711	FBtr0344428
OG0004712	FBtr0299700
OG0004713	FBtr0299995
OG0004714	FBtr0072356
OG0004715	FBtr0072293
OG0004716	FBtr0072355
OG0004717	FBtr0072294
OG0004718	FBtr0072295
OG0004719	FBtr0330230
OG0004720	FBtr0072299
OG0004721	FBtr0072300
OG0004722	FBtr0072347
OG0004723	FBtr0072346
OG0004724	FBtr0072302
OG0004725	FBtr0072303
OG0004726	FBtr0072344
OG0004727	FBtr0072305
OG0004728	FBtr0290218
OG0004729	FBtr0072343
OG0004730	FBtr0072307
OG0004731	FBtr0072308
OG0004732	FBtr0072342
OG0004733	FBtr0305055
OG0004734	FBtr0301624
OG0004735	FBtr0072312
OG0004736	FBtr0072314
OG0004737	FBtr0072339
OG0004738	FBtr0072315
OG0004739	FBtr0072316
OG0004740	FBtr0072317
OG0004741	FBtr0072338
OG0004742	FBtr0299959
OG0004743	FBtr0299960
OG0004744	FBtr0072337
OG0004745	FBtr0072320
OG0004746	FBtr0072336
OG0004747	FBtr0072335
OG0004748	FBtr0072323
OG0004749	FBtr0072334
OG0004750	FBtr0072333
OG0004751	FBtr0072324
OG0004752	FBtr0072332
OG0004753	FBtr0301037
OG0004754	FBtr0072327
OG0004755	FBtr0273263
OG0004756	FBtr0100033
OG0004757	FBtr0072369
OG0004758	FBtr0072370
OG0004759	FBtr0072371
OG0004760	FBtr0072437
OG0004761	FBtr0300130
OG0004762	FBtr0072436
OG0004763	FBtr0072435
OG0004764	FBtr0112777
OG0004765	FBtr0072430
OG0004766	FBtr0072374
OG0004767	FBtr0072429
OG0004768	FBtr0072375
OG0004769	FBtr0072427
OG0004770	FBtr0072426
OG0004771	FBtr0072425
OG0004772	FBtr0072376
OG0004773	FBtr0072377
OG0004774	FBtr0300076
OG0004775	FBtr0072380
OG0004776	FBtr0339096
OG0004777	FBtr0072423
OG0004778	FBtr0346609
OG0004779	FBtr0339097
OG0004780	FBtr0301847
OG0004781	FBtr0072420
OG0004782	FBtr0114563
OG0004783	FBtr0304800
OG0004784	FBtr0072417
OG0004785	FBtr0072413
OG0004786	FBtr0072392
OG0004787	FBtr0072412
OG0004788	FBtr0072411
OG0004789	FBtr0072410
OG0004790	FBtr0072393
OG0004791	FBtr0072409
OG0004792	FBtr0300763
OG0004793	FBtr0113118
OG0004794	FBtr0072395
OG0004795	FBtr0072404
OG0004796	FBtr0072403
OG0004797	FBtr0072401
OG0004798	FBtr0072396
OG0004799	FBtr0072397
OG0004800	FBtr0072461
OG0004801	FBtr0072444
OG0004802	FBtr0300179
OG0004803	FBtr0330231
OG0004804	FBtr0333173
OG0004805	FBtr0072449
OG0004807	FBtr0072541
OG0004808	FBtr0072540
OG0004809	FBtr0072464
OG0004810	FBtr0273351
OG0004811	FBtr0072539
OG0004812	FBtr0299864
OG0004813	FBtr0072537
OG0004814	FBtr0072534
OG0004815	FBtr0072476
OG0004816	FBtr0110975
OG0004817	FBtr0072477
OG0004818	FBtr0072532
OG0004819	FBtr0072480
OG0004820	FBtr0072529
OG0004821	FBtr0072483
OG0004822	FBtr0072484
OG0004823	FBtr0344840
OG0004824	FBtr0072526
OG0004825	FBtr0072486
OG0004826	FBtr0072524
OG0004827	FBtr0072499
OG0004828	FBtr0332102
OG0004829	FBtr0289972
OG0004830	FBtr0072519
OG0004831	FBtr0072503
OG0004832	FBtr0072504
OG0004833	FBtr0333961
OG0004834	FBtr0474147
OG0004835	FBtr0299835
OG0004836	FBtr0072576
OG0004837	FBtr0309236
OG0004838	FBtr0072574
OG0004839	FBtr0072573
OG0004840	FBtr0306559
OG0004841	FBtr0072546
OG0004842	FBtr0072569
OG0004843	FBtr0072548
OG0004844	FBtr0072568
OG0004845	FBtr0330146
OG0004846	FBtr0072566
OG0004847	FBtr0333850
OG0004848	FBtr0112463
OG0004849	FBtr0112464
OG0004850	FBtr0072550
OG0004851	FBtr0072564
OG0004852	FBtr0072551
OG0004853	FBtr0072563
OG0004854	FBtr0344912
OG0004855	FBtr0072562
OG0004856	FBtr0072561
OG0004857	FBtr0072556
OG0004858	FBtr0072559
OG0004859	FBtr0072558
OG0004860	FBtr0072557
OG0004861	FBtr0072612
OG0004862	FBtr0072611
OG0004863	FBtr0072610
OG0004864	FBtr0330078
OG0004865	FBtr0072607
OG0004866	FBtr0072606
OG0004867	FBtr0331771
OG0004868	FBtr0072602
OG0004869	FBtr0072601
OG0004870	FBtr0072578
OG0004871	FBtr0072599
OG0004872	FBtr0072597
OG0004873	FBtr0301252
OG0004874	FBtr0301253
OG0004875	FBtr0072596
OG0004876	FBtr0072583
OG0004877	FBtr0300712
OG0004878	FBtr0072585
OG0004879	FBtr0072586
OG0004880	FBtr0072587
OG0004881	FBtr0072594
OG0004882	FBtr0300345
OG0004883	FBtr0072589
OG0004884	FBtr0072593
OG0004885	FBtr0100833
OG0004886	FBtr0100834
OG0004887	FBtr0289973
OG0004888	FBtr0072592
OG0004889	FBtr0333501
OG0004890	FBtr0072619
OG0004891	FBtr0072644
OG0004892	FBtr0072621
OG0004893	FBtr0072642
OG0004894	FBtr0072639
OG0004895	FBtr0072625
OG0004896	FBtr0072638
OG0004897	FBtr0072627
OG0004898	FBtr0336737
OG0004899	FBtr0072633
OG0004900	FBtr0100007
OG0004901	FBtr0072651
OG0004902	FBtr0072734
OG0004903	FBtr0072731
OG0004904	FBtr0072652
OG0004905	FBtr0072653
OG0004906	FBtr0072655
OG0004907	FBtr0100645
OG0004908	FBtr0072659
OG0004909	FBtr0331863
OG0004910	FBtr0072663
OG0004911	FBtr0089942
OG0004912	FBtr0072667
OG0004913	FBtr0072729
OG0004914	FBtr0072668
OG0004915	FBtr0072727
OG0004916	FBtr0310555
OG0004917	FBtr0072725
OG0004918	FBtr0072674
OG0004919	FBtr0331864
OG0004920	FBtr0072678
OG0004921	FBtr0072724
OG0004922	FBtr0072723
OG0004923	FBtr0072679
OG0004924	FBtr0072721
OG0004925	FBtr0072718
OG0004926	FBtr0072680
OG0004927	FBtr0072681
OG0004928	FBtr0072693
OG0004929	FBtr0301788
OG0004930	FBtr0072694
OG0004931	FBtr0072714
OG0004932	FBtr0072712
OG0004933	FBtr0072695
OG0004934	FBtr0072711
OG0004935	FBtr0072706
OG0004936	FBtr0072699
OG0004937	FBtr0072703
OG0004938	FBtr0072831
OG0004939	FBtr0072735
OG0004940	FBtr0072828
OG0004941	FBtr0072743
OG0004942	FBtr0072826
OG0004943	FBtr0072744
OG0004944	FBtr0113122
OG0004945	FBtr0072747
OG0004946	FBtr0072825
OG0004947	FBtr0072824
OG0004948	FBtr0072823
OG0004949	FBtr0072754
OG0004950	FBtr0072821
OG0004951	FBtr0072822
OG0004952	FBtr0072814
OG0004953	FBtr0330180
OG0004954	FBtr0072811
OG0004955	FBtr0072759
OG0004956	FBtr0072810
OG0004957	FBtr0072760
OG0004958	FBtr0072761
OG0004959	FBtr0072809
OG0004960	FBtr0346821
OG0004961	FBtr0072763
OG0004962	FBtr0301528
OG0004963	FBtr0072803
OG0004964	FBtr0303102
OG0004965	FBtr0072764
OG0004966	FBtr0072802
OG0004967	FBtr0334079
OG0004968	FBtr0072800
OG0004969	FBtr0072766
OG0004970	FBtr0072797
OG0004971	FBtr0072767
OG0004972	FBtr0072795
OG0004973	FBtr0072774
OG0004974	FBtr0072792
OG0004975	FBtr0072775
OG0004976	FBtr0072791
OG0004977	FBtr0072776
OG0004978	FBtr0332878
OG0004979	FBtr0072790
OG0004980	FBtr0072777
OG0004981	FBtr0072778
OG0004982	FBtr0072779
OG0004983	FBtr0072788
OG0004984	FBtr0302730
OG0004985	FBtr0072784
OG0004986	FBtr0299560
OG0004987	FBtr0072786
OG0004988	FBtr0072869
OG0004989	FBtr0300713
OG0004990	FBtr0072832
OG0004991	FBtr0072867
OG0004992	FBtr0072866
OG0004993	FBtr0072834
OG0004994	FBtr0303153
OG0004995	FBtr0072864
OG0004996	FBtr0300716
OG0004997	FBtr0089420
OG0004998	FBtr0072836
OG0004999	FBtr0273261
OG0005000	FBtr0290136
OG0005001	FBtr0072858
OG0005002	FBtr0072841
OG0005003	FBtr0072856
OG0005004	FBtr0072842
OG0005005	FBtr0304060
OG0005006	FBtr0072844
OG0005007	FBtr0072853
OG0005008	FBtr0072852
OG0005009	FBtr0072845
OG0005010	FBtr0309792
OG0005011	FBtr0332674
OG0005012	FBtr0333452
OG0005013	FBtr0308229
OG0005014	FBtr0308230
OG0005015	FBtr0072871
OG0005016	FBtr0072911
OG0005017	FBtr0332661
OG0005018	FBtr0072910
OG0005019	FBtr0072874
OG0005020	FBtr0072905
OG0005021	FBtr0072877
OG0005022	FBtr0072904
OG0005023	FBtr0072878
OG0005024	FBtr0072903
OG0005025	FBtr0072879
OG0005026	FBtr0072880
OG0005027	FBtr0072881
OG0005028	FBtr0072902
OG0005029	FBtr0072888
OG0005030	FBtr0072901
OG0005031	FBtr0072889
OG0005032	FBtr0072900
OG0005033	FBtr0072890
OG0005034	FBtr0072899
OG0005035	FBtr0345112
OG0005036	FBtr0072898
OG0005037	FBtr0072968
OG0005038	FBtr0072921
OG0005039	FBtr0331414
OG0005040	FBtr0304621
OG0005041	FBtr0072956
OG0005042	FBtr0072924
OG0005043	FBtr0072926
OG0005044	FBtr0072928
OG0005045	FBtr0072955
OG0005046	FBtr0072929
OG0005047	FBtr0072930
OG0005048	FBtr0072951
OG0005049	FBtr0290341
OG0005050	FBtr0072931
OG0005051	FBtr0072949
OG0005052	FBtr0072937
OG0005053	FBtr0072938
OG0005054	FBtr0072948
OG0005055	FBtr0299683
OG0005056	FBtr0299684
OG0005057	FBtr0333632
OG0005058	FBtr0273190
OG0005059	FBtr0290142
OG0005060	FBtr0344569
OG0005061	FBtr0072969
OG0005062	FBtr0073015
OG0005063	FBtr0072970
OG0005064	FBtr0301626
OG0005065	FBtr0333881
OG0005066	FBtr0073011
OG0005067	FBtr0073010
OG0005068	FBtr0304042
OG0005069	FBtr0072977
OG0005070	FBtr0072978
OG0005071	FBtr0072979
OG0005072	FBtr0072980
OG0005073	FBtr0073008
OG0005074	FBtr0073007
OG0005075	FBtr0073006
OG0005076	FBtr0072982
OG0005077	FBtr0073005
OG0005078	FBtr0072984
OG0005079	FBtr0072987
OG0005080	FBtr0072990
OG0005081	FBtr0072991
OG0005082	FBtr0073124
OG0005083	FBtr0073118
OG0005084	FBtr0073023
OG0005085	FBtr0073114
OG0005086	FBtr0073113
OG0005087	FBtr0073027
OG0005088	FBtr0073029
OG0005089	FBtr0073112
OG0005090	FBtr0073030
OG0005091	FBtr0073034
OG0005092	FBtr0073111
OG0005093	FBtr0307018
OG0005094	FBtr0073035
OG0005095	FBtr0300583
OG0005096	FBtr0073039
OG0005097	FBtr0073109
OG0005098	FBtr0073040
OG0005099	FBtr0073108
OG0005100	FBtr0073042
OG0005101	FBtr0073105
OG0005102	FBtr0073103
OG0005103	FBtr0073102
OG0005104	FBtr0100678
OG0005105	FBtr0100421
OG0005106	FBtr0302302
OG0005107	FBtr0073043
OG0005108	FBtr0073095
OG0005109	FBtr0073046
OG0005110	FBtr0073092
OG0005111	FBtr0073050
OG0005112	FBtr0331459
OG0005113	FBtr0073051
OG0005114	FBtr0073052
OG0005115	FBtr0073053
OG0005116	FBtr0073086
OG0005117	FBtr0330103
OG0005118	FBtr0073062
OG0005119	FBtr0472668
OG0005120	FBtr0300240
OG0005121	FBtr0073063
OG0005122	FBtr0073084
OG0005123	FBtr0073068
OG0005124	FBtr0073069
OG0005125	FBtr0073082
OG0005126	FBtr0300017
OG0005127	FBtr0073073
OG0005128	FBtr0073078
OG0005129	FBtr0073075
OG0005130	FBtr0073076
OG0005131	FBtr0073077
OG0005132	FBtr0073145
OG0005133	FBtr0073144
OG0005134	FBtr0100641
OG0005135	FBtr0073127
OG0005136	FBtr0073143
OG0005137	FBtr0334636
OG0005138	FBtr0073141
OG0005139	FBtr0330068
OG0005140	FBtr0273204
OG0005141	FBtr0300062
OG0005142	FBtr0073140
OG0005143	FBtr0113134
OG0005144	FBtr0073139
OG0005145	FBtr0073147
OG0005146	FBtr0073148
OG0005147	FBtr0073184
OG0005148	FBtr0073183
OG0005149	FBtr0073149
OG0005150	FBtr0333208
OG0005151	FBtr0330070
OG0005152	FBtr0073157
OG0005153	FBtr0114512
OG0005154	FBtr0330095
OG0005155	FBtr0073180
OG0005156	FBtr0073159
OG0005157	FBtr0073160
OG0005158	FBtr0073176
OG0005159	FBtr0073174
OG0005160	FBtr0073173
OG0005161	FBtr0073163
OG0005162	FBtr0073164
OG0005163	FBtr0073170
OG0005164	FBtr0290224
OG0005165	FBtr0073165
OG0005166	FBtr0289977
OG0005167	FBtr0073192
OG0005168	FBtr0073193
OG0005169	FBtr0073283
OG0005170	FBtr0073194
OG0005171	FBtr0073195
OG0005172	FBtr0073200
OG0005173	FBtr0073201
OG0005174	FBtr0114509
OG0005175	FBtr0073202
OG0005176	FBtr0073203
OG0005177	FBtr0073281
OG0005178	FBtr0073204
OG0005179	FBtr0073205
OG0005180	FBtr0330072
OG0005181	FBtr0300988
OG0005182	FBtr0073275
OG0005183	FBtr0073271
OG0005184	FBtr0073211
OG0005185	FBtr0073270
OG0005186	FBtr0113135
OG0005187	FBtr0073264
OG0005188	FBtr0073263
OG0005189	FBtr0073212
OG0005190	FBtr0073213
OG0005191	FBtr0073214
OG0005192	FBtr0073215
OG0005193	FBtr0302033
OG0005194	FBtr0073260
OG0005195	FBtr0073217
OG0005196	FBtr0073218
OG0005197	FBtr0301645
OG0005198	FBtr0300621
OG0005199	FBtr0073257
OG0005200	FBtr0073256
OG0005201	FBtr0073219
OG0005202	FBtr0307309
OG0005203	FBtr0073255
OG0005204	FBtr0073254
OG0005205	FBtr0073253
OG0005206	FBtr0073252
OG0005207	FBtr0073223
OG0005208	FBtr0073250
OG0005209	FBtr0073227
OG0005210	FBtr0073245
OG0005211	FBtr0073228
OG0005212	FBtr0073244
OG0005213	FBtr0073229
OG0005214	FBtr0073243
OG0005215	FBtr0113136
OG0005216	FBtr0073231
OG0005217	FBtr0073232
OG0005218	FBtr0073242
OG0005219	FBtr0300579
OG0005220	FBtr0073233
OG0005221	FBtr0073234
OG0005222	FBtr0073235
OG0005223	FBtr0300776
OG0005224	FBtr0300775
OG0005225	FBtr0073341
OG0005226	FBtr0073286
OG0005227	FBtr0073287
OG0005228	FBtr0073340
OG0005229	FBtr0113138
OG0005230	FBtr0073288
OG0005231	FBtr0091456
OG0005232	FBtr0073338
OG0005233	FBtr0073336
OG0005234	FBtr0073291
OG0005235	FBtr0330179
OG0005236	FBtr0073335
OG0005237	FBtr0308033
OG0005238	FBtr0073298
OG0005239	FBtr0073299
OG0005240	FBtr0073301
OG0005241	FBtr0073302
OG0005242	FBtr0073334
OG0005243	FBtr0073333
OG0005244	FBtr0290225
OG0005245	FBtr0290214
OG0005246	FBtr0303006
OG0005247	FBtr0303003
OG0005248	FBtr0303004
OG0005249	FBtr0303005
OG0005250	FBtr0073306
OG0005251	FBtr0331399
OG0005252	FBtr0331400
OG0005253	FBtr0073328
OG0005254	FBtr0333588
OG0005255	FBtr0073323
OG0005256	FBtr0073310
OG0005257	FBtr0343995
OG0005258	FBtr0306206
OG0005259	FBtr0073344
OG0005260	FBtr0112461
OG0005261	FBtr0073365
OG0005262	FBtr0073346
OG0005263	FBtr0073364
OG0005264	FBtr0073345
OG0005265	FBtr0073362
OG0005266	FBtr0073361
OG0005267	FBtr0332750
OG0005268	FBtr0073348
OG0005269	FBtr0073358
OG0005270	FBtr0073352
OG0005271	FBtr0073353
OG0005272	FBtr0331423
OG0005273	FBtr0073375
OG0005274	FBtr0073374
OG0005275	FBtr0073372
OG0005276	FBtr0330151
OG0005277	FBtr0077181
OG0005278	FBtr0077165
OG0005279	FBtr0077180
OG0005280	FBtr0077166
OG0005281	FBtr0077179
OG0005282	FBtr0077167
OG0005283	FBtr0077177
OG0005284	FBtr0077168
OG0005285	FBtr0077176
OG0005286	FBtr0077169
OG0005287	FBtr0308859
OG0005288	FBtr0077171
OG0005289	FBtr0077159
OG0005290	FBtr0077157
OG0005291	FBtr0077155
OG0005292	FBtr0077145
OG0005293	FBtr0077154
OG0005294	FBtr0077153
OG0005295	FBtr0333611
OG0005296	FBtr0333613
OG0005297	FBtr0077149
OG0005298	FBtr0077141
OG0005299	FBtr0273231
OG0005300	FBtr0077136
OG0005301	FBtr0077134
OG0005302	FBtr0077083
OG0005303	FBtr0077133
OG0005304	FBtr0077085
OG0005305	FBtr0077130
OG0005306	FBtr0077128
OG0005307	FBtr0077127
OG0005308	FBtr0077126
OG0005309	FBtr0331806
OG0005310	FBtr0077090
OG0005311	FBtr0077125
OG0005312	FBtr0077123
OG0005313	FBtr0077095
OG0005314	FBtr0077121
OG0005315	FBtr0077098
OG0005316	FBtr0077120
OG0005317	FBtr0077100
OG0005318	FBtr0077119
OG0005319	FBtr0077118
OG0005320	FBtr0114577
OG0005321	FBtr0077117
OG0005322	FBtr0077116
OG0005323	FBtr0077115
OG0005324	FBtr0077114
OG0005325	FBtr0299616
OG0005326	FBtr0077112
OG0005327	FBtr0077081
OG0005328	FBtr0077029
OG0005329	FBtr0077030
OG0005330	FBtr0077080
OG0005331	FBtr0114644
OG0005332	FBtr0331563
OG0005333	FBtr0330119
OG0005334	FBtr0077074
OG0005335	FBtr0332041
OG0005336	FBtr0077069
OG0005337	FBtr0077037
OG0005338	FBtr0077039
OG0005339	FBtr0077040
OG0005340	FBtr0077043
OG0005341	FBtr0077044
OG0005342	FBtr0077066
OG0005343	FBtr0299610
OG0005344	FBtr0077047
OG0005345	FBtr0077065
OG0005346	FBtr0077048
OG0005347	FBtr0077049
OG0005348	FBtr0332061
OG0005349	FBtr0077064
OG0005350	FBtr0077063
OG0005351	FBtr0301446
OG0005352	FBtr0347001
OG0005353	FBtr0077062
OG0005354	FBtr0077060
OG0005355	FBtr0077024
OG0005356	FBtr0077023
OG0005357	FBtr0076990
OG0005358	FBtr0076991
OG0005359	FBtr0076995
OG0005360	FBtr0077021
OG0005361	FBtr0077020
OG0005362	FBtr0076997
OG0005363	FBtr0331791
OG0005364	FBtr0076998
OG0005365	FBtr0306821
OG0005366	FBtr0076999
OG0005367	FBtr0077015
OG0005368	FBtr0077014
OG0005369	FBtr0077013
OG0005370	FBtr0077010
OG0005371	FBtr0077009
OG0005372	FBtr0077007
OG0005373	FBtr0303270
OG0005374	FBtr0076987
OG0005375	FBtr0303036
OG0005376	FBtr0076986
OG0005377	FBtr0076968
OG0005378	FBtr0307511
OG0005379	FBtr0307514
OG0005380	FBtr0076984
OG0005381	FBtr0076983
OG0005382	FBtr0076976
OG0005383	FBtr0474136
OG0005384	FBtr0076963
OG0005385	FBtr0076958
OG0005386	FBtr0076942
OG0005387	FBtr0076957
OG0005388	FBtr0076950
OG0005389	FBtr0076943
OG0005390	FBtr0076949
OG0005391	FBtr0076948
OG0005392	FBtr0346999
OG0005393	FBtr0076894
OG0005394	FBtr0333078
OG0005395	FBtr0076896
OG0005396	FBtr0076939
OG0005397	FBtr0076897
OG0005398	FBtr0076938
OG0005399	FBtr0076937
OG0005400	FBtr0076936
OG0005401	FBtr0076898
OG0005402	FBtr0076935
OG0005403	FBtr0076934
OG0005404	FBtr0076900
OG0005405	FBtr0309957
OG0005406	FBtr0076932
OG0005407	FBtr0076931
OG0005408	FBtr0076905
OG0005409	FBtr0392917
OG0005410	FBtr0076909
OG0005411	FBtr0113469
OG0005412	FBtr0076926
OG0005413	FBtr0076912
OG0005414	FBtr0076925
OG0005415	FBtr0076913
OG0005416	FBtr0076915
OG0005417	FBtr0302044
OG0005418	FBtr0299641
OG0005419	FBtr0273402
OG0005420	FBtr0076833
OG0005421	FBtr0273403
OG0005422	FBtr0076834
OG0005423	FBtr0076892
OG0005424	FBtr0076835
OG0005425	FBtr0076891
OG0005426	FBtr0076890
OG0005427	FBtr0076889
OG0005428	FBtr0076888
OG0005429	FBtr0290001
OG0005430	FBtr0076837
OG0005431	FBtr0076885
OG0005432	FBtr0076838
OG0005433	FBtr0299691
OG0005434	FBtr0344453
OG0005435	FBtr0331507
OG0005436	FBtr0076882
OG0005437	FBtr0076841
OG0005438	FBtr0076881
OG0005439	FBtr0076880
OG0005440	FBtr0076879
OG0005441	FBtr0076846
OG0005442	FBtr0273399
OG0005443	FBtr0076847
OG0005444	FBtr0302548
OG0005445	FBtr0076848
OG0005446	FBtr0076870
OG0005447	FBtr0076851
OG0005448	FBtr0339402
OG0005449	FBtr0076852
OG0005450	FBtr0273419
OG0005451	FBtr0076854
OG0005452	FBtr0076855
OG0005453	FBtr0076868
OG0005455	FBtr0332797
OG0005456	FBtr0332798
OG0005457	FBtr0076863
OG0005458	FBtr0076862
OG0005460	FBtr0332140
OG0005461	FBtr0076832
OG0005462	FBtr0076830
OG0005463	FBtr0290026
OG0005464	FBtr0076795
OG0005465	FBtr0290223
OG0005466	FBtr0290277
OG0005467	FBtr0076801
OG0005468	FBtr0076824
OG0005469	FBtr0089850
OG0005470	FBtr0076822
OG0005471	FBtr0076807
OG0005472	FBtr0076821
OG0005473	FBtr0303125
OG0005474	FBtr0076808
OG0005475	FBtr0076814
OG0005476	FBtr0306682
OG0005477	FBtr0301205
OG0005478	FBtr0346865
OG0005479	FBtr0076810
OG0005480	FBtr0076805
OG0005481	FBtr0076811
OG0005482	FBtr0100132
OG0005483	FBtr0076780
OG0005484	FBtr0076746
OG0005485	FBtr0076747
OG0005486	FBtr0076772
OG0005487	FBtr0076748
OG0005488	FBtr0076770
OG0005489	FBtr0076768
OG0005490	FBtr0076750
OG0005491	FBtr0076751
OG0005492	FBtr0076752
OG0005493	FBtr0076766
OG0005494	FBtr0076764
OG0005495	FBtr0076753
OG0005496	FBtr0076763
OG0005497	FBtr0474156
OG0005498	FBtr0076745
OG0005499	FBtr0304998
OG0005500	FBtr0076738
OG0005501	FBtr0076683
OG0005502	FBtr0076684
OG0005503	FBtr0076737
OG0005504	FBtr0076685
OG0005505	FBtr0076687
OG0005506	FBtr0076736
OG0005507	FBtr0076735
OG0005508	FBtr0076734
OG0005509	FBtr0076688
OG0005510	FBtr0273367
OG0005511	FBtr0076689
OG0005512	FBtr0076732
OG0005513	FBtr0330087
OG0005514	FBtr0076729
OG0005515	FBtr0076728
OG0005516	FBtr0076725
OG0005517	FBtr0321320
OG0005518	FBtr0076694
OG0005519	FBtr0076723
OG0005520	FBtr0076722
OG0005521	FBtr0076695
OG0005522	FBtr0076721
OG0005523	FBtr0076720
OG0005524	FBtr0076698
OG0005525	FBtr0076699
OG0005526	FBtr0076701
OG0005527	FBtr0076718
OG0005528	FBtr0076717
OG0005529	FBtr0076716
OG0005530	FBtr0076705
OG0005531	FBtr0076715
OG0005532	FBtr0076706
OG0005533	FBtr0076714
OG0005534	FBtr0076707
OG0005535	FBtr0300280
OG0005536	FBtr0076711
OG0005537	FBtr0076710
OG0005538	FBtr0076708
OG0005539	FBtr0112768
OG0005540	FBtr0076601
OG0005541	FBtr0076604
OG0005542	FBtr0076603
OG0005543	FBtr0076677
OG0005544	FBtr0113153
OG0005545	FBtr0076674
OG0005546	FBtr0333058
OG0005547	FBtr0076606
OG0005548	FBtr0307378
OG0005549	FBtr0076664
OG0005550	FBtr0076610
OG0005551	FBtr0076663
OG0005552	FBtr0076612
OG0005553	FBtr0076662
OG0005554	FBtr0076615
OG0005555	FBtr0114592
OG0005556	FBtr0076659
OG0005557	FBtr0333049
OG0005558	FBtr0305700
OG0005559	FBtr0076656
OG0005560	FBtr0076620
OG0005561	FBtr0076655
OG0005562	FBtr0076621
OG0005563	FBtr0076622
OG0005564	FBtr0076623
OG0005565	FBtr0076652
OG0005566	FBtr0076624
OG0005567	FBtr0076626
OG0005568	FBtr0305210
OG0005569	FBtr0076651
OG0005570	FBtr0304813
OG0005571	FBtr0076650
OG0005572	FBtr0076633
OG0005573	FBtr0076649
OG0005574	FBtr0330165
OG0005575	FBtr0076648
OG0005576	FBtr0089561
OG0005577	FBtr0076647
OG0005578	FBtr0076567
OG0005579	FBtr0273348
OG0005580	FBtr0076599
OG0005581	FBtr0076568
OG0005582	FBtr0076569
OG0005583	FBtr0076598
OG0005584	FBtr0076597
OG0005585	FBtr0076570
OG0005586	FBtr0076572
OG0005587	FBtr0076573
OG0005588	FBtr0076574
OG0005589	FBtr0076592
OG0005590	FBtr0333888
OG0005591	FBtr0076576
OG0005592	FBtr0076591
OG0005593	FBtr0076590
OG0005594	FBtr0076589
OG0005595	FBtr0112727
OG0005596	FBtr0076588
OG0005597	FBtr0303231
OG0005598	FBtr0076587
OG0005599	FBtr0076583
OG0005600	FBtr0305902
OG0005601	FBtr0076585
OG0005602	FBtr0331823
